MATH,102,3,Rice,Taken
CAAM,210,3,Rice,Taken
DIST,102,3,Rice,Taken
OPEN,103,3,Rice,Taken
OPEN,104,3,Rice,Taken
LPAP,102,0,Rice,Taken
