CEVE,363,3,Rice,Taken
CEVE,407,3,Rice,Taken
CEVE,408,1,Rice,Taken
DIST,105,3,Rice,Taken
OPEN,105,3,Rice,Taken
OPEN,106,3,Rice,Taken
