MATH,101,3,Rice,Taken
PHYS,101,3,Rice,Taken
CHEM,121,3,Rice,Taken
CHEM,123,1,Rice,Taken
DIST,101,3,Rice,Taken
CEVE,101,3,Rice,Taken
LPAP,101,0,Rice,Taken
