DIST,107,3,Rice,Taken
DIST,110,3,Rice,Taken
OPEN,111,3,Rice,Taken
OPEN,112,3,Rice,Taken
OPEN,113,3,Rice,Taken
OPEN,114,3,Rice,Taken
