MATH,212,3,Rice,Taken
CHBE,305,3,Rice,Taken
CHBE,310,3,Rice,Taken
CHEM,212,3,Rice,Taken
OPEN,103,3,Rice,Taken
OPEN,104,3,Rice,Taken
