CAAM,210,3,Rice,Taken
CEVE,304,3,Rice,Taken
CEVE,311,3,Rice,Taken
CEVE,312,1,Rice,Taken
DIST,104,3,Rice,Taken
OPEN,104,3,Rice,Taken
