CAAM,210,3,Rice,Taken
MATH,212,3,Rice,Taken
CEVE,304,3,Rice,Taken
CEVE,311,3,Rice,Taken
CEVE,312,1,Rice,Taken
DIST,104,3,Rice,Taken
