CAAM,335,3,Rice,Taken
CEVE,363,3,Rice,Taken
STAT,312,3,Rice,Taken
CEVE,407,3,Rice,Taken
CEVE,408,1,Rice,Taken
DIST,105,3,Rice,Taken
