CEVE,452,4,Rice,Taken
CEVE,480,3,Rice,Taken
DIST,108,3,Rice,Taken
CEVE,411,3,Rice,Taken
CEVE,512,3,Rice,Taken
CEVE,417,3,Rice,Taken
