MATH,211,3,Rice,Taken
CHEM,211,3,Rice,Taken
CHEM,215,1,Rice,Taken
CHBE,301,3,Rice,Taken
CHBE,303,1,Rice,Taken
DIST,103,3,Rice,Taken
DIST,104,3,Rice,Taken
